data-start,data-end,data-today,data-intro,data-group1-consent,data-group1-coordinates,data-group1-coordinates-altitude,data-group1-coordinates-accuracy,data-group1-interviewer,data-group1-subcounty,data-group1-village,data-group2-gender,data-group2-age,data-group2-education,data-group2-career_g-career,data-group2-career_g-career_other,data-group2-resisdence_time,data-group2-birth_place,data-group2-farm_role,data-group2-ownership_by,data-group2-tenure,data-group2-farming_year,data-group2-river_dist,data-group2-farm_size,data-group2-landuse_g-landuse,data-group2-landuse_g-landuse_other,data-group2-crop_g-crop,data-group2-crop_g-crop_other,data-group3-invasion,data-group3-giraffe_action_g-giraffe_action,data-group3-giraffe_action_g-giraffe_action_other,data-group3-giraffe_attractants_g-giraffe_attractants,data-group3-giraffe_attractants_g-giraffe_attractants_other,data-group3-invasion_frq,data-group3-invasion_time,data-group3-invasion_trend,data-group3-income_impact,data-group3-harvest1,data-group3-harvest2,data-group4-reduc_imp,data-group4-using_measure,data-group4-measures_g-measures,data-group4-measures_g-measures_other,data-group3.1-effectiveness1,data-group3.1-effectiveness2,data-group3.1-effectiveness3,data-group3.1-effectiveness4,data-group3.1-effectiveness5,data-group3.1-effectiveness6,data-group3.1-effectiveness7,data-effectiveness_thoughts-eff_resn1,data-effectiveness_thoughts-eff_resn2,data-effectiveness_thoughts-eff_resn3,data-effectiveness_thoughts-eff_resn4,data-effectiveness_thoughts-eff_resn5,data-effectiveness_thoughts-eff_resn6,data-effectiveness_thoughts-eff_resn7,data-effectiveness_thoughts-eff_resn8,data-effectiveness_thoughts-eff_resn9,data-effectiveness_thoughts-eff_resn10,data-effectiveness_thoughts-eff_resn11,data-effectiveness_thoughts-eff_resn12,data-effectiveness_thoughts-eff_resn13,data-effectiveness_thoughts-eff_resn14,data-impro_mtd,data-impro_mtd1,data-try_new,data-new_mtd,data-trial_resn_g-trial_resn,data-trial_resn_g-trial_resn_other,data-bar_new_g-bar_new,data-bar_new_g-bar_new_other,data-sol_appr_g-sol_appr,data-sol_appr_g-sol_appr_other,data-req_try_new_g-req_try_new,data-req_try_new_g-req_try_other,data-lead_training_g-lead_training,data-lead_training_g-lead_training_other,data-time_training-time_training,data-time_training-pick_day,data-mgt_plc_g-mgt_plc,data-mgt_plc_g-mgt_plc_other,data-group5-do_repo,data-group5-no_repo_why_g-no_repo_why,data-group5-no_repo_why_g-no_repo_other,data-group5-repo_where,data-group5-repo_how_g-repo_how,data-group5-repo_how_g-repo_how_other,data-group5-past_repo,data-group5-issu_addr,data-group5-feedback,data-group5-sat_fdbck_g-sat_fdbck,data-group5-sat_fdbck_g-sat_fdbck_other,data-group5-receive_info,data-group5-receiving_CH_g-receiving_CH,data-group5-receiving_CH_g-receiving_CH_other,data-group5-interested_knowing,data-group5-receiving_CH1_g-receiving_CH1,data-group5-receiving_CH1_g-receiving_CH1_other,data-group5-advice_g-advice,data-group5-advice_g-advice_other,data-group6-conservation,data-group6-group6.1-cons_yes1,data-group6-group6.1-cons_yes2,data-group6-group6.1-cons_yes3,data-group6-group6.1-cons_yes4,data-group6-group6.1-cons_yes5,data-group6-group6.2-cons_no1,data-group6-group6.2-cons_no2,data-group6-group6.2-cons_no3,data-group6-group6.2-cons_no4,data-group6-part_in_conser,data-group6-invol_inst,data-group6-aware_pa,data-group6-prot_area,data-group6-prot_area_other,data-group6-cons_org_g-cons_org,data-group6-cons_org_g-cons_org_other,data-group6-group6.3-cons_feeling1,data-group6-group6.3-cons_feeling2,data-group6-group6.3-cons_feeling3,data-group6-group6.3-cons_feeling4,data-group6-group6.3-remarks,data-meta-audit,data-meta-instanceID
17/02/22 13:20,17/02/22 13:34,17/02/22, ,yes,"-0.3843008,39.6179678",163.7,4.44,sahal,garissa,raya,male,50 to 59,informal,farmer, ,more_than_15_but_less_20_years,yes,owner,inherited,group,2001_2010,more_than_1km_but_less_than_2km,less_5Ha,"agriculture, grazing", ,"mangoes, lemons", ,yes,"destroy_crops, destroy_property", ,"water, crops", ,dry,"dusk, night",increase,partial_loss,20 boxes,Less than 5boxes,extremely_important,yes,guard, , ,moderately, , , , , , , ,They are alert to chase the girraffes, , , , , , , , , , , ,yes,Through government support in taking control,extreme_interest,Through kws conservation,kws_use, ,"expensive_equipment, financial_constraints, lack_knowledge, outlawed", ,"farmers_association, government_institutions, ngss", ,"information, permission, training, financial_support", ,conservation_org, ,morning_weekend,sunday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,agree,agree,agree,no_opinion,agree, , , , ,no, ,no, , ,none, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1TviviX10_j6Pk8xWk9kVuVPb9EeeFFbI,uuid:87c82907-0f10-46c9-af7b-3bb909fca9b5
17/02/22 13:35,17/02/22 13:44,17/02/22, ,yes,"-0.3844656,39.6179095",170.7,9.75,sahal,garissa,raya,female,40 to 49,informal,farmer, ,beyond_20 years,yes,owner,govt_issued,group,1991_2000,more_than_1km_but_less_than_2km,less_5Ha,"agriculture, grazing", ,"mangoes, lemons, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,"dusk, night",increase,total_loss,30boxes,Less than 5,extremely_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,extreme_interest,The government should take control,kws_use, ,don't_know_other_methods, ,"farmers_association, government_institutions, ngss", ,"training, financial_support, technical_support, information", ,"conservation_org, local_govt, farmer", ,morning_weekend,sunday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"radio, community_meeting", ,family, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,no, , ,none, ,agree,agree,no_opinion,agree, ,https://drive.google.com/open?id=1PJgqTHZw_FALHTAbhKGB6RSX-U9WP53_,uuid:e9e6e2f5-abed-475e-9b2a-6cae38cacb36
20/02/22 09:27,20/02/22 09:50,20/02/22, ,yes,"-0.5819764,39.7424434",107.8,4.675,owino,garissa,awarot,male,50 to 59,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,community,2011_2020,less_1km,less_5Ha,agriculture, ,"vegetable, mangoes, lemons", ,yes,"destroy_crops, destroy_property", ,"crops, water, river", ,all_year_round,"night, dusk",increase,total_loss,Na,Na,extremely_important,yes,fence, ,not, , , , , , , ,They keep breaking the fences, , , , , , , , , , , , ,yes,Wire fencing,extreme_interest,Wire fencing,"neighbour_uses, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, Indivudually", ,"information, training, financial_support", ,"farmer, local_govt, conservation_org", ,morning_weekend,saturday,school, ,yes, , ,chief_office,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"radio, community_meeting", ,conservation_org, ,yes,strongly_agree,agree,strongly_agree,strongly_agree,agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,strongly_disagree,agree, ,https://drive.google.com/open?id=1utH9fyiQjM3DYj_STTnMOqYpaWPtVI1z,uuid:f70259fa-b0d1-452c-992c-835c8cd345d1
20/02/22 09:51,20/02/22 10:23,20/02/22, ,yes,"-0.5822654,39.7424919",111.9,6.28,owino,garissa,awarot,male,60 or older,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,community,2001_2010,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,destroy_crops, ,"river, crops", ,dry,night,increase,partial_loss,Na,Na,very_important,yes,"fence, guard, fire, propellas", ,not,Highly, ,moderately, ,moderately, , ,They breakthrough live fence,They chase them using flashlight and making noise, , , ,Indicate human presence, , , ,Indicate human presence, , , ,yes,Use proper fence,extreme_interest,Wire fencing,"available, others",I have not seen anyone use it but I believe it can help,"financial_constraints, expensive_equipment", ,government_institutions, ,"financial_support, technical_support, training", ,local_govt, ,morning_weekend,saturday,farm, ,yes, , ,"farmers_association, chief_office",verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"community_meeting, radio", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1aaV4b8u0fsB7tf2nkSS9y4fVpVs76hwi,uuid:35a6506f-8ecd-401a-b893-9034cafe3070
20/02/22 10:47,20/02/22 11:16,20/02/22, ,yes,"-0.5818365,39.7420703",-34.7,5.62,owino,garissa,awarot,male,40 to 49,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,first_come,community,2011_2020,less_1km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,total_loss,Na,Na,extremely_important,yes,"fence, guard, propellas", ,not,Highly, , , ,moderately, , ,They jump over fence,They chase them, , , , , , , ,They make noise indicating human presence, , , ,yes,Imstaproper fence like wire fencing,extreme_interest,Electric fencing,"neighbour_uses, easy_use", ,"financial_constraints, expensive_equipment", ,"farmers_association, Indivudually", ,"training, financial_support", ,"local_govt, conservation_org", ,morning_weekdays,monday,farm, ,yes, , ,kws,"verbally_in-person, phone", ,yes,yes,moderately_satisfied,"compensation, prevention", ,no, , ,extreme_interest,community_meeting, ,owner, ,yes,strongly_agree,agree,strongly_agree,agree,agree, , , , ,no, ,no, , ,kws, ,agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1kVcZZE1S2VlyW_7B2dVT-zInFGRm56_P,uuid:02518bdc-817e-47f3-8431-1a2484597bba
20/02/22 11:16,20/02/22 11:29,20/02/22, ,yes,"-0.582069,39.7424309",113.8,4.64,owino,garissa,awarot,male,29 to 39,primary,"farmer, others",Teach quran,beyond_20 years,yes,owner,first_come,community,2011_2020,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, others",Gras for hay,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,total_loss,Na,Na,extremely_important,yes,"fence, guard, propellas, fire", ,moderately,Highly, ,moderately, ,moderately, ,Bar giraffe but they still break through, ,Chase them away, , , ,They still come but they avid areas with fire, , , ,They think there is someone at the farm, , , ,yes,Install a better fence,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,farmers_association, ,"training, information, financial_support", ,"farmer, local_govt, conservation_org", ,afternoon_weekend,saturday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"community_meeting, conservation_org", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,yes,individual,no, , ,kws, ,agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1Xd6UUfSnNM-ssxihOLY0-9VVkQwN8pRb,uuid:5c4c5bbf-52fa-4afd-9a0d-1a7ab69a96f9
20/02/22 11:30,20/02/22 11:53,20/02/22, ,yes,"-0.5820935,39.7425255",108.6,5.616,owino,garissa,awarot,male,60 or older,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,first_come,community,2011_2020,less_1km,less_5Ha,agriculture, ,"lemons, mangoes", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, propellas", ,moderately,Highly, , , ,Highly, ,When freshly installed it help but as they dry they form gaps that giraffe can breakthrough, ,They chase them when awake all night, , , , , , , ,"They make noise making the, think people are on the farm", , , ,no, ,extreme_interest,Wire mesh,"available, easy_use, neighbour_uses", ,"expensive_equipment, financial_constraints", ,farmers_association, ,"financial_support, information, training", ,local_govt, ,morning_weekend,saturday,school, ,no,nothing_happens, , , , ,yes,no,not_satisfied,compensation, ,no, , ,moderate_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=19L-gNbXMz4oeAxrzPEiZPSb6kKVGsHb4,uuid:6dc9d65b-4770-4bf9-ac65-9c97388916f7
20/02/22 12:21,20/02/22 12:40,20/02/22, ,yes,"-0.5803195,39.736388",98.8,4.933,owino,garissa,awarot,male,40 to 49,primary,"farmer, pastoralist", ,beyond_20 years,yes,owner,inherited,community,before_1980s,more_than_1km_but_less_than_2km,More_20Ha,agriculture, ,mangoes, ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"night, dawn",increase,total_loss,Na,Na,extremely_important,yes,"fence, guard, propellas", ,not,Highly, , , ,Highly, , ,They jump over and breakthrough fences,They chase them whenever they come, , , , , , , ,They run when they here sounds made by bottle filled with stones, , , ,yes,Install proper fence,extreme_interest,Wire mesh fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,Indivudually, ,training, ,conservation_org, ,afternoon_weekend,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_disagree,strongly_agree,agree,agree, , , , ,no, ,no, , ,kws, ,disagree,disagree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1R94el6CMjJOtuBmfgUU2pRT2MQVAVo8U,uuid:d11aa1be-eea2-496e-8ef5-274bad83cdda
20/02/22 12:44,20/02/22 13:06,20/02/22, ,yes,"-0.5803253,39.736533",81.4,6.5,owino,garissa,awarot,male,18 to 28,secondary,"farmer, others",Businessman,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, bananas", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,all_year_round,"dusk, night, dawn",increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire, propellas, others",Using flashlight tied on a string to rotate with wind,not,moderately, ,not, ,moderately,moderately, ,They breakthrough fences,They keep coming, , , , ,They are now used to fire, , ,Indicate human presence, ,They are used to this and sometimes the battery out, ,no, ,no_interest, , , ,don't_know_other_methods, ,Indivudually, ,"financial_support, technical_support", ,local_govt, ,morning_weekdays,monday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,no, ,yes,"ihcc, ggc", ,kws, ,strongly_agree,agree,strongly_disagree,strongly_disagree, ,https://drive.google.com/open?id=1RbWOW5T0TnnfAq3COyrURhVK2dMDE6c9,uuid:7af90fa2-c77e-4fe8-ab82-3e763b2051f6
20/02/22 13:07,20/02/22 13:24,20/02/22, ,yes,"-0.5802652,39.7365288",95.6,4.9,owino,garissa,awarot,male,18 to 28,secondary,"farmer, others",Charcoal burning,beyond_20 years,yes,owner,inherited,community,1981_1990s,less_1km,More_20Ha,agriculture, ,mangoes, ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"dusk, night",increase,total_loss,Over 10000 pieces,"Very few, less than 5000 pieces",extremely_important,yes,"guard, fence, fire, propellas", ,not,Highly, ,not, ,Highly, , ,They jump over and breakthrough.  Usually we just place them of its path to that when they step over them you can hear them,They chase them but it wears them down and sleep, , , , ,They are used to fire, , ,The noise made by stones in a bottle indicate human presence, , , ,yes,Install proper fences,extreme_interest,Electric fence,"easy_use, available", ,"expensive_equipment, financial_constraints", ,"government_institutions, ngss", ,"financial_support, training, information", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1Pr8HeB5DcHs5qLKCIfQCIs1l7vlX3TIc,uuid:254c6973-dd78-4de6-9c56-76ad8ebadcd5
20/02/22 14:52,20/02/22 15:22,20/02/22, ,yes,"-0.5800357,39.7362033",201.8,7.7,owino,garissa,awarot,male,40 to 49,primary,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,community,2011_2020,more_than_2km_but_less_than_3km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,"night, dawn",increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire, propellas", ,not,Highly, ,not, ,moderately, , ,They jump over fences,They chase them, , , , ,"They even pass close to the fire unless someone is close by, we just use fire for visibility", , ,They make noise that chase them, , , ,yes,Install a better fence,extreme_interest,Fence with wire,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,government_institutions, ,financial_support, ,local_govt, ,morning_weekend,saturday,farm, ,yes, , ,kws,"verbally_in-person, phone", ,yes,yes,satisfied,compensation, ,yes,conservation_org, ,extreme_interest,"community_meeting, conservation_org", ,others,Farmers associations,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,yes,govt,yes,ggc, ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1d3hdHOgw59yvdT956wvtogDaWk8QdC9_,uuid:f377b0cd-7f21-4555-8cc8-5e29151f55f5
22/02/22 09:37,22/02/22 10:33,22/02/22, ,yes,"-0.5803582,39.7364415",93.2,3.5,owino,garissa,awarot,female,29 to 39,informal,farmer, ,beyond_20 years,no,owner,first_come,community,2001_2010,less_1km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,destroy_crops, ,crops, ,dry,night,don't_know,total_loss,Na,Na,extremely_important,yes,"propellas, fire, fence", ,not, , ,not, ,not, , ,They breakthrough fences, , , , , ,They don't fear fire, , , ,"They are used to it, in the beginning it would scare them", , ,yes,Use proper fence,extreme_interest,Wire mesh,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"ngss, government_institutions", ,"financial_support, training", ,"conservation_org, others",Agricultural officers,morning_weekend,saturday,farm, ,no,I_don't_know_where, , , , ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,agree,strongly_agree, ,https://drive.google.com/open?id=1W_sl-XsXM2vyx1u_SkP_UATtEvyKUH2v,uuid:b43cdb16-9e61-4699-815a-934ed9876a67
22/02/22 10:37,22/02/22 11:03,22/02/22, ,yes,"-0.5965613,39.7259336",108,3.44,owino,garissa,awarot,male,40 to 49,secondary,"farmer, ranger", ,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,6_10Ha,agriculture, ,mangoes, ,yes,"destroy_crops, threaten_human, destroy_property", ,"crops, river", ,dry,"night, dawn",increase,partial_loss,Na,Na,extremely_important,yes,"propellas, fence, guard, others",Use flashlight,not,Highly, , , ,extremely,extremely, ,They long legs and can jump over fence,We chase them, , , , , , , ,This only works if you are around doing it other wise when using wind they still come, ,It indicates human presence, ,yes,Floodlights,extreme_interest,Floodlights,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"ngss, government_institutions", ,"technical_support, training, financial_support", ,"farmer, local_govt, conservation_org", ,morning_weekdays,wednesday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"community_meeting, conservation_org, radio", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,"NGOs, community, govt, individual",yes,anr, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1ho9OvZwFDgSV0mpurh7FH3EZOUzZXcQQ,uuid:fa4e8da8-8355-499d-b2f6-ea6a402134ef
22/02/22 11:29,22/02/22 11:46,22/02/22, ,yes,"-0.5811583,39.7376017",107.4,4.7,owino,garissa,awarot,female,29 to 39,primary,farmer, ,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, others",Maize,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire", ,not,moderately, ,not, , , , ,They break fence and skip over,We can only try to reduce but some days you get lazy or overwhelmed by sleep, , , , ,"I think they are not afraid of fire, we use fire for visibility", , , , , , ,no, ,extreme_interest,I don't know any but I would like to try something, , ,"don't_know_other_methods, expensive_equipment, financial_constraints, accustomed_to_current_methods", ,Indivudually, ,"information, financial_support, training, technical_support", ,farmer, ,morning_weekdays,friday,school, ,no,nothing_happens, , , , ,no, , ,"prevention, compensation", ,no, , ,extreme_interest,"radio, community_meeting", ,others,Ask another farmer,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_agree,agree, ,https://drive.google.com/open?id=1xq1sQJFr3WvMPiYpM0orPDbE7uHPHKOc,uuid:316107fc-6a00-4097-a4e0-a13b16280d47
22/02/22 13:06,22/02/22 13:24,22/02/22, ,yes,"-0.580323,39.7363992",100.4,4.72,owino,garissa,awarot,male,40 to 49,primary,"farmer, others",Casual laborer,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,6_10Ha,agriculture, ,"mangoes, others",Maize,yes,"destroy_crops, destroy_property", ,crops, ,dry,night,increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire", ,not,Highly, ,not, , , , ,They break fences,We chase them away, , , , ,They are used to it, , , , , , ,yes,Use electric fence,extreme_interest,Electric fence,"available, easy_use", ,"financial_constraints, expensive_equipment, lack_knowledge", ,government_institutions, ,"information, technical_support, financial_support", ,farmer, ,afternoon_weekend,saturday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1SS8ZL5j5mj71ucALKgLsmTigkQ7XrdxY,uuid:d3610073-3787-4714-87d0-eebbd073eb7e
22/02/22 13:57,22/02/22 14:12,22/02/22, ,yes,"-0.5803236,39.7364148",110.8,4.96,owino,garissa,awarot,male,18 to 28,primary,"farmer, others",Charcoal burning,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,6_10Ha,agriculture, ,mangoes, ,yes,"destroy_crops, destroy_property", ,crops, ,all_year_round,"night, dawn",increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, guard_dog, fire, propellas", ,not,moderately,moderately,moderately, ,extremely, , ,They jump over because they are tall,Human get tired, ,They alert the guard, ,Unless the fire is large enough, , , ,They indicate human presence, , , ,yes,Install lights on the farm,extreme_interest,Use security lights,"available, easy_use", ,"expensive_equipment, financial_constraints", ,government_institutions, ,"financial_support, training", ,conservation_org, ,morning_weekdays,friday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,"radio, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,agree,strongly_disagree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,agree,strongly_disagree,agree, ,https://drive.google.com/open?id=1xhDaTH_iB5X-q54KwLjmOmSc2tLV7xKO,uuid:72c3f624-fb48-4033-ae6e-547f62bd646f
22/02/22 14:44,22/02/22 14:57,22/02/22, ,yes,"-0.5803337,39.73645",109.6,3.6,owino,garissa,awarot,male,50 to 59,informal,"farmer, others",Charcoal burning,beyond_20 years,yes,owner,inherited,community,before_1980s,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, bananas, vegetable", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"dusk, night, dawn",increase,partial_loss,Na,Na,extremely_important,yes,"fence, guard, fire", ,not,Highly, ,not, , , , ,They breakthrough,Chase them, , , , ,They are used to it, , , , , , ,yes,Install proper fence,extreme_interest,Wire mesh,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, ngss", ,"financial_support, training", ,conservation_org, ,morning_weekend,saturday,school, ,yes, , ,kws,"phone, verbally_in-person", ,yes,yes,moderately_satisfied,prevention, ,no, , ,extreme_interest,"community_meeting, conservation_org", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1c3Z2q6bNEEkEJ-SmNIo3XzIM2S8QGOd9,uuid:1086cae6-5a22-4155-bfda-36d090bb2342
